"Ix","Iz"
7.40195999692e-07,-3.7e-06
7.9340966658e-07,-3.82e-06
8.5044893418e-07,-3.95e-06
9.11588829975e-07,-4.09e-06
9.77124153535e-07,-4.23e-06
1.04737089796e-06,-4.38e-06
1.12266777351e-06,-4.54e-06
1.20337784078e-06,-4.69e-06
1.28989026125e-06,-4.86e-06
1.38262217376e-06,-5.02e-06
1.4820207058e-06,-5.2e-06
1.58856512943e-06,-5.38e-06
1.70276917223e-06,-5.57e-06
1.82518349432e-06,-5.76e-06
1.95639834352e-06,-5.96e-06
2.09704640132e-06,-6.2e-06
2.24780583355e-06,-6.42e-06
2.40940356024e-06,-6.64e-06
2.58261876068e-06,-6.87e-06
2.76828663039e-06,-7.1e-06
2.96730240819e-06,-7.34e-06
3.18062569279e-06,-7.59e-06
3.40928506975e-06,-7.86e-06
3.65438307096e-06,-8.13e-06
3.91710149081e-06,-8.42e-06
4.19870708444e-06,-8.71e-06
4.5005576757e-06,-9.01e-06
4.82410870417e-06,-9.33e-06
5.1709202429e-06,-9.66e-06
5.54266452066e-06,-1e-05
5.94113398497e-06,-1.034e-05
6.36824994472e-06,-1.07e-05
6.82607183427e-06,-1.107e-05
7.31680714343e-06,-1.146e-05
7.84282206134e-06,-1.186e-05
8.40665288562e-06,-1.227e-05
9.01101825167e-06,-1.269e-05
9.65883224116e-06,-1.314e-05
1.0353218433e-05,-1.361e-05
1.10975249641e-05,-1.408e-05
1.18953406737e-05,-1.457e-05
1.27505124071e-05,-1.508e-05
1.36671635646e-05,-1.56e-05
1.46497139831e-05,-1.614e-05
1.57029012473e-05,-1.671e-05
1.68318035333e-05,-1.728e-05
1.80418640939e-05,-1.788e-05
1.93389175046e-05,-1.849e-05
2.0729217796e-05,-1.92e-05
2.22194686094e-05,-1.984e-05
2.38168555198e-05,-2.09e-05
2.55290806824e-05,-2.15e-05
2.73643999707e-05,-2.23e-05
2.93316627839e-05,-2.3e-05
3.14403547159e-05,-2.38e-05
3.37006432927e-05,-2.46e-05
3.61234269971e-05,-2.55e-05
3.87203878181e-05,-2.64e-05
4.15040475785e-05,-2.73e-05
4.44878283113e-05,-2.83e-05
4.76861169771e-05,-2.93e-05
5.11143348344e-05,-3.03e-05
5.47890117959e-05,-3.14e-05
5.87278661319e-05,-3.25e-05
6.29498899022e-05,-3.36e-05
6.74754405311e-05,-3.48e-05
7.23263389648e-05,-3.6e-05
7.75259748863e-05,-3.73e-05
8.30994194935e-05,-3.85e-05
8.90735463861e-05,-3.99e-05
9.54771611421e-05,-4.12e-05
0.000102341140211,-4.28e-05
0.000109698579789,-4.42e-05
0.000117584955405,-4.58e-05
0.000126038292968,-4.74e-05
0.00013509935212,-4.9e-05
0.000144811822767,-5.07e-05
0.000155222535743,-5.25e-05
0.000166381688608,-5.43e-05
0.000178343087693,-5.62e-05
0.000191164407539,-5.81e-05
0.000204907468982,-6.05e-05
0.000219638537242,-6.25e-05
0.000235428641432,-6.46e-05
0.000252353917043,-6.68e-05
0.000270495973046,-6.91e-05
0.000289942285388,-7.15e-05
0.000310786618778,-7.39e-05
0.000333129478793,-7.64e-05
0.00035707859649,-7.9e-05
0.000382749447852,-8.16e-05
0.000410265810583,-8.44e-05
0.00043976036093,-8.73e-05
0.000471375313412,-9.02e-05
0.000505263106534,-9.33e-05
0.000541587137808,-9.64e-05
0.000580522551609,-9.96e-05
0.000622257083673,-0.000103
0.000666991966303,-0.0001064
0.00071494289866,-0.0001099
0.000766341086801,-0.0001136
0.000821434358492,-0.0001173
0.000880488358164,-0.0001211
0.000943787827778,-0.000125
0.00101163797977,-0.0001291
0.00108436596869,-0.0001333
0.00116232246868,-0.0001375
0.0012458833643,-0.0001418
0.00133545156293,-0.0001463
0.00143145893752,-0.0001508
0.00153436840893,-0.0001555
0.00164467617799,-0.0001602
0.0017629141181,-0.000165
0.00188965233969,-0.0001698
0.00202550193923,-0.0001753
0.00217111794569,-0.0001802
0.00232720247896,-0.0001852
0.00249450813523,-0.0001903
0.00267384161584,-0.0001953
0.00286606761695,-0.000202
0.00307211299886,-0.000206
0.0032929712551,-0.000211
0.00352970730273,-0.000216
0.00378346261713,-0.000221
0.00405546073584,-0.000226
0.00434701315813,-0.00023
0.00465952566866,-0.000234
0.00499450511586,-0.000238
0.00535356667741,-0.000241
0.0057384416483,-0.000244
0.00615098578858,-0.000246
0.00659318827133,-0.000247
0.00706718127393,-0.000247
0.00757525025877,-0.000245
0.00811984499318,-0.000242
0.00870359136149,-0.000236
0.00932930402628,-0.000227
0.01,-0.000215
