"V1","V2","I1","I2","V"
2.98,2.5,5.63e-05,0.000213,4.535
2.984,2.5,5.58e-05,0.000213,4.114
2.988,2.5,5.53e-05,0.000213,4.535
2.992,2.5,5.48e-05,0.000213,4.114
2.996,2.5,5.43e-05,0.000213,4.535
3.0,2.5,5.38e-05,0.000214,4.114
3.004,2.5,5.33e-05,0.000214,4.535
3.008,2.5,5.28e-05,0.000214,4.114
3.012,2.5,5.23e-05,0.000214,4.54
3.016,2.5,5.18e-05,0.000214,4.114
3.02,2.5,5.13e-05,0.000215,4.54
3.024,2.5,5.08e-05,0.000215,4.114
3.028,2.5,5.04e-05,0.000215,4.54
3.032,2.5,4.99e-05,0.000215,4.114
3.036,2.5,4.94e-05,0.000215,4.54
3.04,2.5,4.89e-05,0.000216,4.114
3.044,2.5,4.85e-05,0.000216,4.545
3.048,2.5,4.8e-05,0.000216,4.114
3.052,2.5,4.75e-05,0.000216,4.545
3.056,2.5,4.71e-05,0.000216,4.114
3.06,2.5,4.66e-05,0.000217,4.545
3.064,2.5,4.61e-05,0.000217,4.114
3.068,2.5,4.57e-05,0.000217,4.545
3.072,2.5,4.52e-05,0.000217,4.114
3.076,2.5,4.47e-05,0.000217,4.545
3.08,2.5,4.43e-05,0.000217,4.114
3.084,2.5,4.39e-05,0.000218,4.55
3.088,2.5,4.34e-05,0.000218,4.114
3.092,2.5,4.3e-05,0.000218,4.55
3.096,2.5,4.25e-05,0.000218,4.114
3.1,2.5,4.21e-05,0.000218,4.55
3.104,2.5,4.16e-05,0.000219,4.114
3.108,2.5,4.12e-05,0.000219,4.55
3.112,2.5,4.08e-05,0.000219,4.114
3.116,2.5,4.03e-05,0.000219,4.55
3.12,2.5,3.99e-05,0.000219,4.114
3.124,2.5,3.95e-05,0.000219,4.555
3.128,2.5,3.91e-05,0.000219,4.114
3.132,2.5,3.86e-05,0.00022,4.555
3.136,2.5,3.82e-05,0.00022,4.114
3.14,2.5,3.78e-05,0.00022,4.555
3.144,2.5,3.74e-05,0.00022,4.114
3.148,2.5,3.7e-05,0.00022,4.555
3.152,2.5,3.65e-05,0.00022,4.114
3.156,2.5,3.61e-05,0.000221,4.555
3.16,2.5,3.57e-05,0.000221,4.114
3.164,2.5,3.53e-05,0.000221,4.56
3.168,2.5,3.49e-05,0.000221,4.114
3.172,2.5,3.45e-05,0.000221,4.56
